movieId, imdbId, tmdId, director, cast
1518, 0118771, 2163, Jonathan Mostow, Kurt Russell|J.T. Walsh|Kathleen Quinlan|M.C. Gainey|Jack Noseworthy|Rex Linn|Ritch Brinkley|Moira Sinise|Kim Robillard
1519, 0115760, 124680, Gregor Nicholas, Rade Serbedzija|Aleksandra Vujcic|Julian Arahanga|Marton Csokas|Madeline McNamara|Jing Zhao|Li Yang|Elizabeth Mavric|Temuera Morrison
1526, 0119109, 12499, Ivan Reitman, Robin Williams|Billy Crystal|Julia Louis-Dreyfus|Nastassja Kinski|Charlie Hofheimer|Bruce Greenwood|Dennis Burkley|Haylie Johnson|Charles Rocket
1527, 0119116, 18, Luc Besson, Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker|Luke Perry|Brion James|Tommy 'Tiny' Lister|Lee Evans
1529, 0119809, 1811, Gregg Araki, James Duval|Rachel True|Nathan Bexton|Chiara Mastroianni|Debi Mazar|Kathleen Robertson|Joshua Gibran Mayweather|Jordan Ladd|Christina Applegate
1533, 0117398, 105045, Jean-Pierre Dardenne, Jérémie Renier|Olivier Gourmet|Assita Ouedraogo|Jean-Michel Balthazar|Frédéric Bodson|Katarzyna Chrzanowska|Florian Delain|Jean-Paul Dermont|Hachemi Haddad
1537, 0117615, 11239, Masayuki Suo, Kôji Yakusho|Tamiyo Kusakari|Naoto Takenaka|Eri Watanabe|Yu Tokui|Hiromasa Taguchi|Reiko Kusamura|Hideko Hara|Hiroshi Miyasaka
1541, 0118556, 2058, Griffin Dunne, Meg Ryan|Matthew Broderick|Kelly Preston|Tchéky Karyo|Maureen Stapleton|Nesbitt Blaisdell|Remak Ramsay|Lee Wilkof|Dominick Dunne
1542, 0115744, 9450, Mark Herman, Pete Postlethwaite|Tara Fitzgerald|Ewan McGregor|Stephen Tompkinson|Jim Carter|Philip Jackson|Peter Martin|Sue Johnston|Mary Healey
1544, 0119567, 330, Steven Spielberg, Jeff Goldblum|Julianne Moore|Pete Postlethwaite|Arliss Howard|Richard Attenborough|Vince Vaughn|Vanessa Chester|Peter Stormare|Harvey Jason
1545, 0117359, 38523, Jacques Doillon, Victoire Thivisol|Delphine Schiltz|Matiaz Bureau Caton|Léopoldine Serre|Marie Trintignant|Xavier Beauvois|Claire Nebout|Aurélie Vérillon|Henri Berthon
1546, 0117561, 16375, Steven Soderbergh, Miles Hardy|Gordon Mese|Scott Allen|Betsy Brantley|Marcus Lyle Brown|Silas Cooper|C.C. Courtney|Sonny Cranch|Ann Dalrymple
1547, 0120118, 33660, Dale Rosenbloom, Scott Wilson|Blake Heron|Bonnie Bartlett|Rod Steiger|J. Madison Wright|Ann Dowd|Michael Moriarty|Shira Roth|Tori Wright
1549, 0114303, 45671, Clare Peploe, Bridget Fonda|Russell Crowe|Jim Broadbent|D.W. Moffett|Kenneth Mars|Paul Rodriguez|Andy Romano|Richard Schiff|Euva Anderson
1550, 0120373, 17770, Jonathan Lynn, Michael Richards|Jeff Daniels|Charlize Theron|Jessica Steen|Austin Pendleton|Rip Torn|Alexandra Wentworth|Jennifer Coolidge|Lawrence Pressman
1551, 0118787, 15170, Caroline Thompson, Rene Russo|Robbie Coltrane|Alan Cumming|Irma P. Hall|Peter Elliott|Mak Wilson|Lynn Robertson Bruce|Mark Sealey|Robert Tygner
1552, 0118880, 1701, Simon West, Colm Meaney|Mykelti Williamson|Nick Chinlund|Renoly Santiago|John Malkovich|Ving Rhames|Dave Chappelle|Rachel Ticotin|Steve Eastin
1554, 0114134, 26422, Peter Greenaway, Vivian Wu|Yoshi Oida|Ken Ogata|Hideko Yoshida|Ewan McGregor|Judy Ongg|Ken Mitsuishi|Yutaka Honda|Barbara Lott
1556, 0120179, 1639, Jan de Bont, Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Brian McCardie|Christine Firkins|Mike Hagerty|Colleen Camp|Lois Chiles
1562, 0118688, 415, Joel Schumacher, Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone|Michael Gough|Pat Hingle|John Glover|Elle Macpherson
1564, 0120034, 65889, Paul Weiland, Jean Reno|Mercedes Ruehl|Polly Walker|Mark Frankel|Luigi Diberti|Roberto Della Casa|Giovanni Pallavicino|Jorge Krimer|Romano Ghini
1565, 0116502, 11103, Jim Wilson, Harvey Keitel|Cameron Diaz|Craig Sheffer|Billy Zane|Shay Duffin
1566, 0119282, 11970, Ron Clements, Tate Donovan|Josh Keaton|Roger Bart|Danny DeVito|James Woods|Susan Egan|Bobcat Goldthwait|Matt Frewer|Rip Torn
1569, 0119738, 8874, P.J. Hogan, Julia Roberts|Dermot Mulroney|Cameron Diaz|Rupert Everett|Philip Bosco|M. Emmet Walsh|Rachel Griffiths|Carrie Preston|Susan Sullivan
1571, 0115856, 11956, Cédric Klapisch, Garance Clavel|Zinedine Soualem|Renée Le Calm|Olivier Py|Arapimou|Rambo|Simon Abkarian|Frédéric Aufray|Olivier Barny
1572, 0057345, 266, Jean-Luc Godard, Brigitte Bardot|Michel Piccoli|Jack Palance|Giorgia Moll|Fritz Lang|Raoul Coutard|Jean-Luc Godard|Linda Veras
1573, 0119094, 754, John Woo, John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon|Dominique Swain|Nick Cassavetes|Harve Presnell|Colm Feore
1574, 0119098, 37567, Eric Schaeffer, Eric Schaeffer|Amanda De Cadenet|Rudolf Martin|Francie Swift|Lisa Vidal|Roberta Maxwell|Jose Yenque|Josip Kuchan|Scarlett Johansson
1580, 0119654, 607, Barry Sonnenfeld, Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn|Tony Shalhoub|Siobhan Fallon Hogan|Mike Nussbaum|Jon Gries
1581, 0119848, 18080, Martha Coolidge, Jack Lemmon|Walter Matthau|Dyan Cannon|Gloria DeHaven|Brent Spiner|Elaine Stritch|Hal Linden|Donald O'Connor|Edward Mulhare
1582, 0120512, 38225, William Dear, Jonathan Taylor Thomas|Devon Sawa|Scott Bairstow|Frances Fisher|Jamey Sheridan|Tracey Walter|Don Stroud|Zack Ward|Claudia Stedelin
1583, 0120133, 17834, Michael Ritchie, Robert Pastorelli|Ruby Dee|Francis Capra|Jonathan Hadary|Deborah Odell|Mara Wilson|Amanda Plummer|Alan Campbell|Kathleen Turner
1584, 0118884, 686, Robert Zemeckis, Jena Malone|David Morse|Jodie Foster|Geoffrey Blake|William Fichtner|Sami Chester|Timothy McNeil|Laura Elena Surillo|Matthew McConaughey
1585, 0116930, 65046, Shirley Barrett, Miranda Otto|Rebecca Frith|George Shevtsov|John Alansu|Jessica Napier|Jill McWilliam|Ryan Jackson|Sabrina Norris
1586, 0119173, 4421, Ridley Scott, Demi Moore|Viggo Mortensen|Anne Bancroft|Jason Beghe|Daniel von Bargen|John Michael Higgins|Kevin Gage|David Warshofsky|David Vadim
1587, 0082198, 9387, John Milius, Arnold Schwarzenegger|James Earl Jones|Max von Sydow|Sandahl Bergman|Ben Davidson|Cassandra Gava|Gerry Lopez|Mako|Valérie Quennessen
1588, 0119190, 10603, Sam Weisman, Brendan Fraser|Leslie Mann|Thomas Haden Church|Richard Roundtree|Greg Cruttwell|Abraham Benrubi|Holland Taylor|Kelly Miracco|John Bennett Perry
1589, 0118887, 2142, James Mangold, Sylvester Stallone|Harvey Keitel|Ray Liotta|Robert De Niro|Peter Berg|Janeane Garofalo|Robert Patrick|Michael Rapaport|Annabella Sciorra
1590, 0119081, 8413, Paul W.S. Anderson, Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones|Jack Noseworthy|Jason Isaacs|Sean Pertwee|Peter Marinker
1591, 0120177, 10336, Mark A.Z. Dippé, Michael Jai White|John Leguizamo|Martin Sheen|Theresa Randle|Nicol Williamson|D.B. Sweeney|Melinda Clarke|Miko Hughes|Sydni Beaudoin
1592, 0118570, 20737, Charles Martin Smith, Michael Jeter|Kevin Zegers|Wendy Makkena|Bill Cobbs|Eric Christmas|Jay Brazeau|Nicola Cavendish|Brendan Fletcher|Norman Browning
1593, 0119896, 9413, Glenn Gordon Caron, Jennifer Aniston|Jay Mohr|Kevin Bacon|Olympia Dukakis|Illeana Douglas|Kevin Dunn|Anne Twomey|Faith Prince|John Rothman
1594, 0119361, 14585, Neil LaBute, Aaron Eckhart|Stacy Edwards|Matt Malloy|Michael Martin|Mark Rector|Chris Hayes|Jason Dixie|Emily Cline|Roxanne Butler
1596, 0118818, 49462, Mike Leigh, Katrin Cartlidge|Lynda Steadman|Kate Byers|Mark Benton|Andy Serkis|Joe Tucker|Margo Stanley|Michael Healy|Goran Kostic
1597, 0118883, 8834, Richard Donner, Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan|Terry Alexander|Alex McArthur|Rod McLachlan|Michael Potts
1598, 0118966, 9458, Barbet Schroeder, Michael Keaton|Andy Garcia|Brian Cox|Marcia Gay Harden|Erik King|Efrain Figueroa|Joseph Cross|Janel Moloney|Richard Riehle
1599, 0120207, 8854, Kenneth Johnson, Shaquille O'Neal|Annabeth Gish|Judd Nelson|Richard Roundtree|Irma P. Hall|Ray J|Harvey Silver|Charles Napier|Kerrie Keane
1600, 0120112, 38295, Nick Cassavetes, Robin Wright|James Gandolfini|Susan Traylor|Harry Dean Stanton|Debi Mazar|Bobby Cooper|John Marshall Jones|Chloe Webb|Sean Penn
1601, 0119311, 22073, Bill Duke, Laurence Fishburne|Tim Roth|Vanessa Williams|Andy Garcia|Cicely Tyson|Chi McBride|Clarence Williams III|Richard Bradford|William Atherton
1602, 0119509, 37244, Andy Cadiff, Christopher McDonald|Janine Turner|Cameron Finley|Erik von Detten|Adam Zolotin|Barbara Billingsley|Ken Osmond|Frank Bank|Erika Christensen
1603, 0119675, 4961, Guillermo del Toro, Mira Sorvino|Jeremy Northam|Alexander Goodwin|Giancarlo Giannini|Charles S. Dutton|Josh Brolin|Alix Koromzay|F. Murray Abraham|James Costa
1604, 0119695, 9416, Brett Ratner, Chris Tucker|Charlie Sheen|Heather Locklear|Elise Neal|Paul Sorvino|David Lee McLain|Vic Ferreira|Gary Briggs|Larry Hankin
1605, 0119086, 26180, Marco Brambilla, Alicia Silverstone|Benicio Del Toro|Christopher Walken|Jack Thompson|Harry Connick Jr.|Nicholas Turturro|Michael Bowen|Robert Wisden|Leland Orser
1606, 0119484, 17832, John Nicolella, Kevin Sorbo|Tia Carrere|Thomas Ian Griffith|Litefoot|Roy Brocksmith|Harvey Fierstein|Karina Lombard|Edward Tudor-Pole|Douglas Henshall
1608, 0118571, 9772, Wolfgang Petersen, Harrison Ford|Gary Oldman|Glenn Close|Wendy Crewson|Liesel Matthews|Paul Guilfoyle|Xander Berkeley|William H. Macy|Dean Stockwell
1609, 0118531, 6072, Kevin Reynolds, Samuel L. Jackson|John Heard|Kelly Rowan|Clifton Collins Jr.|Tony Plana|Karina Arroyave|Lobo Sebastian|Jack Kehler|Jonah Rooney
1610, 0099810, 1669, John McTiernan, Sean Connery|Alec Baldwin|Scott Glenn|Sam Neill|James Earl Jones|Joss Ackland|Richard Jordan|Peter Firth|Tim Curry
1611, 0102494, 468, Gus Van Sant, River Phoenix|Keanu Reeves|James Russo|William Richert|Rodney Harvey|Chiara Caselli|Michael Parker|Jessie Thomas|Flea
1612, 0119465, 32519, Tony Vitale, Nick Scotti|Anthony Barrile|Anthony DeSando|Craig Chester|Domenick Lombardozzi|Molly Price|Christopher Lawford|David Deblinger|John Tormey
1613, 0120197, 108401, Miguel Arteta, Douglas Spain|Efrain Figueroa|Kandeyce Jorden|Martha Velez|Lysa Flores|Annette Murphy|Robin Thomas|Vincent Chandler|Al Vicente
1614, 0119360, 10806, Frank Oz, Kevin Kline|Joan Cusack|Tom Selleck|Matt Dillon|Debbie Reynolds|Wilford Brimley|Bob Newhart|Gregory Jbara|Shalom Harlow
1615, 0119051, 9433, Lee Tamahori, Anthony Hopkins|Alec Baldwin|Elle Macpherson|Harold Perrineau|Bart the Bear|L.Q. Jones|Kathleen Wilhoite|David Lindstedt|Mark Kiely
1616, 0119874, 6623, Mimi Leder, George Clooney|Nicole Kidman|Marcel Iures|Aleksandr Baluev|Rene Medvesek|Gary Werntz|Randall Batinkoff|Jim Haynie|Alexander Strobele
1617, 0119488, 2118, Curtis Hanson, Kevin Spacey|Russell Crowe|Guy Pearce|James Cromwell|Kim Basinger|Danny DeVito|David Strathairn|Ron Rifkin|Matt McCoy
1619, 0120102, 978, Jean-Jacques Annaud, Brad Pitt|David Thewlis|BD Wong|Mako|Danny Denzongpa|Victor Wong|Ingeborga Dapkunaite|Jamyang Jamtsho Wangchuk|Lhakpa Tsamchoe
1620, 0119468, 9437, Gary Fleder, Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn|Jay O. Sanders|Bill Nunn|Brian Cox|Richard T. Jones
1621, 0120169, 29461, George Tillman Jr., Vanessa Williams|Vivica A. Fox|Nia Long|Michael Beach|Mekhi Phifer|Brandon Hammond|Jeffrey D. Sams|Gina Ravera|Irma P. Hall
1623, 0120524, 10351, Robert Kurtzman, Angus Scrimm|Ari Barak|Jake McKinnon|Greg Funk|Andrew Divoff|Richard Assad|Robert Englund|Ted Raimi|Dan Hicks
1624, 0120323, 66588, Jocelyn Moorhouse, Michelle Pfeiffer|Jessica Lange|Jason Robards|Jennifer Jason Leigh|Colin Firth|Keith Carradine|Kevin Anderson|Pat Hingle|John Carroll Lynch
1625, 0119174, 2649, David Fincher, Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat|Carroll Baker|Anna Katarina|Armin Mueller-Stahl|Charles Martinet
1626, 0119123, 14289, Félix Enríquez Alcalá, Steven Seagal|Marg Helgenberger|Stephen Lang|Brad Hunt|Kris Kristofferson|Harry Dean Stanton|Levon Helm|Mark Collie|Alex Harvey
1627, 0120399, 10155, Oliver Stone, Sean Penn|Billy Bob Thornton|Abraham Benrubi|Richard Rutowski|Jon Voight|Jennifer Lopez|Powers Boothe|Nick Nolte|Aida Linares
1629, 0119632, 20457, Mark Joffe, Janeane Garofalo|David O'Hara|Milo O'Shea|Jay O. Sanders|Rosaleen Linehan|Paul Hickey|Maria Doyle Kennedy|Saffron Burrows|Denis Leary
1631, 0118647, 18355, Christian Duguay, Aidan Quinn|Donald Sutherland|Ben Kingsley|Claudia Ferri|Céline Bonnier|Vlasta Vrana|Liliana Komorowska|Von Flores|Al Waxman
1633, 0120402, 55306, Victor Nunez, Peter Fonda|Patricia Richardson|Christine Dunford|Tom Wood|Jessica Biel|Vanessa Zima|Steven Flynn|Dewey Weber|J. Kenneth Campbell
1635, 0119349, 68924, Ang Lee, Kevin Kline|Joan Allen|Sigourney Weaver|Henry Czerny|Tobey Maguire|Christina Ricci|Elijah Wood|Adam Hann-Byrd|David Krumholtz
1639, 0118842, 2255, Kevin Smith, Ethan Suplee|Ben Affleck|Scott Mosier|Jason Lee|Casey Affleck|Dwight Ewell|Joey Lauren Adams|Guinevere Turner|Carmen Llywelyn
1641, 0119164, 9427, Peter Cattaneo, Robert Carlyle|Mark Addy|Wim Snape|Steve Huison|Tom Wilkinson|Paul Barber|Hugo Speer|Lesley Sharp|Emily Woof
1642, 0116631, 172545, Nancy Meckler, Jason Flemyng|Antony Sher|Dorothy Tutin|Anthony Higgins|Bill Nighy|Philip Voss|Diane Parish|Aiden Waters|Natalie Roles
1643, 0119280, 17589, John Madden, Judi Dench|Billy Connolly|Geoffrey Palmer|Antony Sher|Gerard Butler|Richard Pasco|David Westhead|Bridget McConnell|Georgie Glen
1644, 0119345, 3597, Jim Gillespie, Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Muse Watson|Bridgette Wilson-Sampras|Anne Heche|Johnny Galecki|Stuart Greer
1645, 0118971, 1813, Taylor Hackford, Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey|Connie Nielsen|Craig T. Nelson|Tamara Tunie|Ruben Santiago-Hudson
1646, 0120029, 36797, Stuart Gillard, Harland Williams|Jessica Lundy|William Sadler|Jeffrey DeMunn|James Pickens Jr.|Beau Bridges|Peter Onorati|Don Lake|Bill Jenkins
1647, 0119906, 12628, Andy Wilson, David Duchovny|Timothy Hutton|Angelina Jolie|Michael Massee|Peter Stormare|Andrew Tiernan|Gary Dourdan|John Hawkes|Will Stewart
1648, 0119324, 33344, Mark Waters, Parker Posey|Josh Hamilton|Tori Spelling|Freddie Prinze Jr.|Geneviève Bujold|Rachael Leigh Cook|David Love|John Connally|Lady Bird Johnson
1649, 0119107, 25099, Errol Morris, Dave Hoover|George Mendonça|Raymond A. Mendez|Rodney Brooks
1650, 0120481, 45019, Agnieszka Holland, Jennifer Jason Leigh|Albert Finney|Maggie Smith|Ben Chaplin|Judith Ivey|Arthur Laupus|Jennifer Garner|Robert Stanton|Betsy Brantley
1652, 0120539, 62422, Jim Jarmusch, Ralph Molina|Frank 'Pancho' Sampedro|Billy Talbot|Neil Young|Larry Cragg|Jim Jarmusch|Elliot Roberts|Keith Wissmar|Scott Young
1653, 0119177, 782, Andrew Niccol, Ethan Hawke|Uma Thurman|Gore Vidal|Xander Berkeley|Jayne Brook|Elias Koteas|Maya Rudolph|Una Damon|Elizabeth Dennehy
1654, 0119095, 29911, Charles Sturridge, Harvey Keitel|Jason Salkey|Peter O'Toole|Lara Morgan|Adam Franks|Guy Witcher|Joseph May|John Bradley|Anna Chancellor
1655, 0119891, 9827, Joe Chappelle, Peter O'Toole|Rose McGowan|Joanna Going|Liev Schreiber|Ben Affleck|Nicky Katt|Clifton Powell|Rick Otto|Valerie Chow
1656, 0120257, 1959, Beeban Kidron, Rachel Weisz|Vincent Perez|Ian McKellen|Kathy Bates|Joss Ackland|Tony Haygarth|Fiona Victory|Tom Bell|Zoë Wanamaker
1658, 0119535, 8067, Danny Boyle, Holly Hunter|Delroy Lindo|Dan Hedaya|Cameron Diaz|Ian McNeice|Ewan McGregor|Frank Kanig|Mel Winkler|Anne Cullimore Decker
1659, 0119338, 125052, Morgan J. Freeman, Brendan Sexton III|Antoine McLean|Mtume Gant|Carlo Alban|David Roland Frank|Adrian Grenier|Lynn Cohen|L.M. Kit Carson|Edie Falco
1660, 0119080, 45153, Kasi Lemmons, Jurnee Smollett|Meagan Good|Lynn Whitfield|Samuel L. Jackson|Debbi Morgan|Jake Smollett|Ethel Ayler|Diahann Carroll|Vondie Curtis-Hall
1661, 0119210, 10871, Jeb Stuart, Claudia Stedelin|Ian Nelson|Brent Hinkley|R. Lee Ermey|Walton Goggins|Ted Levine|Louis Schaefer|William Fichtner|Jared Leto
1662, 0118900, 14398, Jim Kouf, Jim Belushi|Tupac Shakur|Lela Rochon|Dennis Quaid|James Earl Jones|David Paymer|Wendy Crewson|Gary Cole|Terrence 'T.C.' Carson
1663, 0083131, 10890, Ivan Reitman, Bill Murray|Harold Ramis|Warren Oates|P.J. Soles|Sean Young|John Candy|John Larroquette|John Voldstad|John Diehl
1665, 0118689, 1281, Mel Smith, Rowan Atkinson|Peter MacNicol|John Mills|Pamela Reed|Harris Yulin|Burt Reynolds|Larry Drake|Danny Goldring|Johnny Galecki
1667, 0119592, 9770, Costa-Gavras, John Travolta|Dustin Hoffman|Mia Kirshner|Alan Alda|Robert Prosky|Blythe Danner|William Atherton|Ted Levine|Tammy Lauren
1670, 0120490, 14905, Michael Winterbottom, Stephen Dillane|Woody Harrelson|Marisa Tomei|Emira Nusevic|Kerry Fox|Goran Visnjic|James Nesbitt|Emily Lloyd|Igor Dzambazov
1671, 0119527, 14583, Jonas Pate, Tim Roth|Chris Penn|Michael Rooker|Renée Zellweger|Ellen Burstyn|Rosanna Arquette|Don Winston|Michael Parks|Mark Damon
1672, 0119978, 11975, Francis Ford Coppola, Matt Damon|Danny DeVito|Claire Danes|Jon Voight|Mary Kay Place|Dean Stockwell|Teresa Wright|Virginia Madsen|Mickey Rourke
1673, 0118749, 4995, Paul Thomas Anderson, Luis Guzmán|Burt Reynolds|Julianne Moore|Rico Bueno|John C. Reilly|Nicole Ari Parker|Don Cheadle|Heather Graham|Mark Wahlberg
1674, 0090329, 9281, Peter Weir, Harrison Ford|Kelly McGillis|Josef Sommer|Lukas Haas|Jan Rubes|Alexander Godunov|Danny Glover|Brent Jennings|Patti LuPone
1675, 0119365, 45928, John Badham, Jason Patric|Irène Jacob|Thomas Lockyer|Ian Richardson|Simon Chandler|Pip Torrens|Michael Cochrane|Rod Steiger|Togo Igawa
1676, 0120201, 563, Paul Verhoeven, Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris|Clancy Brown|Seth Gilliam|Patrick Muldoon|Michael Ironside
1677, 0118901, 61337, Sidney Lumet, James Spader|Kyra Sedgwick|Helen Mirren|Anne Bancroft|Albert Brooks|Jeffrey Wright|Margo Martindale|Wallace Shawn|Philip Bosco
1678, 0107282, 19931, Wayne Wang, Kieu Chinh|Tsai Chin|France Nuyen|Lisa Lu|Ming-Na Wen|Tamlyn Tomita|Lauren Tom|Rosalind Chao|Chao Li Chi
1679, 0118836, 31535, Alex Zamm, Scott 'Carrot Top' Thompson|Courtney Thorne-Smith|Larry Miller|Raquel Welch|Mystro Clark|Jack Plotnick|Jack Warden|Estelle Harris|Bill Erwin
1680, 0120148, 10215, Peter Howitt, Gwyneth Paltrow|John Hannah|John Lynch|Jeanne Tripplehorn|Zara Turner|Douglas McFerran|Paul Brightwell|Nina Young|Virginia McKenna
1681, 0119707, 9823, John R. Leonetti, Robin Shou|Talisa Soto|James Remar|Sandra Hess|Lynn 'Red' Williams|Brian Thompson|Reiner Schöne|Musetta Vander|Irina Pantaeva
1682, 0120382, 37165, Peter Weir, Jim Carrey|Laura Linney|Noah Emmerich|Natascha McElhone|Holland Taylor|Brian Delate|Blair Slater|Peter Krause|Heidi Schanz
1683, 0120520, 45609, Iain Softley, Helena Bonham Carter|Linus Roache|Alex Jennings|Charlotte Rampling|Ben Miles|Philip Wright|Michael Gambon|Alexander John|Alison Elliott
1684, 0119723, 38904, Marleen Gorris, Vanessa Redgrave|Natascha McElhone|Michael Kitchen|Alan Cox|Sarah Badel|Lena Headey|John Standing|Robert Portal|Oliver Ford Davies
1685, 0116592, 45565, Billy Hopkins, Jeanne Moreau|Claire Danes|Jude Law|James Van Der Beek|Kris Park|Lauren Fox|Emily Burkes-Nossiter|Carrie Szlasa|Natasha Wolff
1686, 0119994, 9407, Jon Avnet, Richard Gere|Bai Ling|Bradley Whitford|Byron Mann|Peter Donat|Robert Stanton|Tsai Chin|James Hong|Tzi Ma
1687, 0119395, 4824, Michael Caton-Jones, Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|Mathilda May|J.K. Simmons|Richard Lineback|John Cunningham|Jack Black
1688, 0118617, 9444, Don Bluth, Meg Ryan|John Cusack|Kelsey Grammer|Christopher Lloyd|Hank Azaria|Bernadette Peters|Kirsten Dunst|Angela Lansbury|Rick Jones
1689, 0120483, 9414, Jon Amiel, Bill Murray|Peter Gallagher|Joanne Whalley|Alfred Molina|Richard Wilson|John Standing|Simon Chandler|Geraldine James|Anna Chancellor
1690, 0118583, 8078, Jean-Pierre Jeunet, Sigourney Weaver|Winona Ryder|Dominique Pinon|Ron Perlman|Gary Dourdan|Michael Wincott|Kim Flowers|Dan Hedaya|J.E. Freeman
1693, 0118607, 11831, Steven Spielberg, Morgan Freeman|Nigel Hawthorne|Anthony Hopkins|Djimon Hounsou|Matthew McConaughey|David Paymer|Pete Postlethwaite|Stellan Skarsgård|Razaaq Adoti
1694, 0118632, 2895, Robert Duvall, Todd Allen|Paul Bagget|Lenore Banks|John Beasley|Mary Lynette Braxton|Brett Brock|Christopher Canady|Christian Canady|June Carter Cash
1695, 0123385, 39177, Agnès Merlet, Michel Serrault|Valentina Cervi|Predrag 'Miki' Manojlovic|Luca Zingaretti|Emmanuelle Devos|Frédéric Pierrot|Maurice Garrel|Brigitte Catillon|Yann Trégouët
1696, 0118698, 19601, Sean Mathias, Mick Jagger|Clive Owen|Brian Webber|Nikolaj Coster-Waldau|Jude Law|Gresby Nash|Suzanne Bertish|David Meyer|Stefan Marling
1699, 0118804, 22797, Neil Jordan, Eamonn Owens|Sean McGinley|Peter Gowen|Alan Boyle|Andrew Fullerton|Fiona Shaw|Aisling O'Sullivan|Stephen Rea|John Kavanagh
1701, 0118954, 2639, Woody Allen, Judy Davis|Julia Louis-Dreyfus|Stephanie Roth Haberle|Dan Frazer|Joel Leffert|Lynn Cohen|Richard Benjamin|Joe Buck|Jane Hoffman
1702, 0119137, 9574, Les Mayfield, Robin Williams|Marcia Gay Harden|Christopher McDonald|Ted Levine|Clancy Brown|Raymond J. Barry|Wil Wheaton|Edie McClurg|Jodi Benson
1703, 0119142, 10371, Bryan Spicer, Tim Allen|Kirstie Alley|Jay O. Sanders|Michael Lerner|Wayne Knight|Larry Miller|Miguel A. Núñez Jr.|Megan Cavanagh|John Pyper-Ferguson
1704, 0119217, 489, Gus Van Sant, Matt Damon|Ben Affleck|Stellan Skarsgård|John Mighton|Rachel Majorowski|Colleen McCauley|Casey Affleck|Cole Hauser|Matt Mercier
1707, 0119303, 9714, Raja Gosnell, Alex D. Linz|Olek Krupa|Rya Kihlstedt|Lenny von Dohlen|David Thornton|Haviland Morris|Kevin Kilner|Marian Seldes|Seth Smith
1711, 0119668, 8197, Clint Eastwood, John Cusack|Kevin Spacey|Jack Thompson|Irma P. Hall|Jude Law|Alison Eastwood|Paul Hipp|Lady Chablis|Dorothy Loudon
